"name","religion_origin","religion_current","type","country","continent","latitude","longitude","height_m","construction_start","construction_end","destruction_year","construction_timeline","status","tallest_in_world","notes","source1","source2","source3","year","build_time","height_per_year","years_since_start","height_at_year","t_lin","slider_pos","tick_label"
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",825,20,7.175,3375,144,0.739253148067738,0.546495216928061,NA
"Masjid al-Haram","Islamic","Islamic","mosque","Saudi Arabia","Asia",21.42281873,39.82540255,139,700,2026,NA,"700:2026:139","standing","no","Previous minarets 89m. Current ones still under construction","https://en.wikipedia.org/wiki/Masjid_al-Haram","","",825,1326,0.104826546003017,125,13,0.739253148067738,0.546495216928061,NA
"Great Stupa of Jetavanaramaya","Buddhist","Buddhist","stupa","Sri Lanka","Asia",8.351460666,80.40365993,122,290,305,1215,"290:305:122;1153:1186:71","Destroyed by Kalinga Magha","no","Started by King Mahasena of Anuradhapura and finished by his son. No sources for exact dates but 15 year period is mentioned","https://en.wikipedia.org/wiki/Jetavanaramaya","https://en.wikipedia.org/wiki/Kalinga_Magha","https://ceylonhistory.com/en/stories/jetavanaramaya/",825,15,8.13333333333333,535,122,0.739253148067738,0.546495216928061,NA
"Prophet's Mosque (Al Masjid-e-Nabawi)","Islamic","Islamic","mosque","Saudi Arabia","Asia",24.46751875,39.61023309,105,623,1994,NA,"623:1994:105","standing","no","Modern minarets ~105m","https://en.wikipedia.org/wiki/Prophet%27s_Mosque","","",825,1371,0.0765864332603939,202,15,0.739253148067738,0.546495216928061,NA
"Hwangnyongsa","Buddhist","Buddhist","pagoda","Korea","Asia",35.78887463,129.2266619,80,553,644,1238,"553:644:80","destroyed","no","","https://en.wikipedia.org/wiki/Hwangnyongsa","","",825,91,0.879120879120879,272,80,0.739253148067738,0.546495216928061,NA
"Tikal Temple IV","Maya","Maya","pyramid","Guatemala","North America",17.22351555,-89.63005081,70,731,741,NA,"731:741:70","standing","no","Height includes roof comb. No source for started construction, assumed 10 years","https://en.wikipedia.org/wiki/Tikal_Temple_IV","","",825,10,7,94,70,0.739253148067738,0.546495216928061,NA
"Pyramid of the Sun","Teotihuacanos","Teotihuacanos","pyramid","Mexico","North America",19.69214418,-98.84444237,66,150,350,NA,"150:350:66","standing","no","","https://en.wikipedia.org/wiki/Pyramid_of_the_Sun","https://digitalcommons.usf.edu/kip_articles/6005/","",825,200,0.33,675,66,0.739253148067738,0.546495216928061,NA
"Ruwanweli Maha Seya","Buddhist","Buddhist","stupa","Sri Lanka","Asia",8.349880272,80.3966266,55,-161,-140,1215,"-161:-140:55;1873:1940:103","Destroyed by Kalinga Magha","no","Originally ~103 m; rebuilt","https://en.wikipedia.org/wiki/Ruwanwelisaya","https://en.wikipedia.org/wiki/Kalinga_Magha","",825,21,2.61904761904762,986,55,0.739253148067738,0.546495216928061,NA
"Hagia Sophia","Christian (Orthodox)","Islamic","cathedral","Turkey","Europe",41.00819275,28.97962622,55,532,537,NA,"532:537:55;1580:1585:60","standing","no","dome 55, minarets 60m, constructed 1000 years later","https://en.wikipedia.org/wiki/Hagia_Sophia","https://en.wikipedia.org/wiki/Mimar_Sinan","",825,5,11,293,55,0.739253148067738,0.546495216928061,NA
"Mahabodhi Temple","Buddhist","Buddhist","gopura","India","Asia",24.69582616,84.99145157,55,200,250,NA,"200:250:55","standing","no","Height ~55 m","https://en.wikipedia.org/wiki/Mahabodhi_Temple","","",825,50,1.1,625,55,0.739253148067738,0.546495216928061,NA
"Todai-ji Daibutsuden","Buddhist","Buddhist","pagoda","Japan","Asia",34.68907746,135.8400341,48,743,752,NA,"743:752:48","standing","no","Rebuilt; height ~48 m","https://en.wikipedia.org/wiki/T%C5%8Ddai-ji","","",825,9,5.33333333333333,82,48,0.739253148067738,0.546495216928061,NA
"Pyramid of the Moon","Teotihuacanos","Teotihuacanos","pyramid","Mexico","North America",19.69921304,-98.84373529,43,100,400,NA,"100:400:43","standing","no","","https://en.wikipedia.org/wiki/Pyramid_of_the_Sun","https://www.cambridge.org/core/journals/ancient-mesoamerica/article/moon-pyramid-project-and-the-teotihuacan-state-polity/B9BCECCEC6B02B87AB40A4A778DEFD0C","",825,300,0.143333333333333,725,43,0.739253148067738,0.546495216928061,NA
"El Castillo, Chichen Itza","Maya","Maya","pyramid","Mexico","North America",20.68278118,-88.56873734,30,800,1100,NA,"800:1100:30","standing","no","Height ~30 m including temple","https://en.wikipedia.org/wiki/El_Castillo,_Chichen_Itza","","",825,300,0.1,25,2,0.739253148067738,0.546495216928061,NA
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",826,20,7.33,3406,147,0.739470256187581,0.546816259786127,NA
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",826,20,7.175,3376,144,0.739470256187581,0.546816259786127,NA
"Masjid al-Haram","Islamic","Islamic","mosque","Saudi Arabia","Asia",21.42281873,39.82540255,139,700,2026,NA,"700:2026:139","standing","no","Previous minarets 89m. Current ones still under construction","https://en.wikipedia.org/wiki/Masjid_al-Haram","","",826,1326,0.104826546003017,126,13,0.739470256187581,0.546816259786127,NA
"Great Stupa of Jetavanaramaya","Buddhist","Buddhist","stupa","Sri Lanka","Asia",8.351460666,80.40365993,122,290,305,1215,"290:305:122;1153:1186:71","Destroyed by Kalinga Magha","no","Started by King Mahasena of Anuradhapura and finished by his son. No sources for exact dates but 15 year period is mentioned","https://en.wikipedia.org/wiki/Jetavanaramaya","https://en.wikipedia.org/wiki/Kalinga_Magha","https://ceylonhistory.com/en/stories/jetavanaramaya/",826,15,8.13333333333333,536,122,0.739470256187581,0.546816259786127,NA
"Prophet's Mosque (Al Masjid-e-Nabawi)","Islamic","Islamic","mosque","Saudi Arabia","Asia",24.46751875,39.61023309,105,623,1994,NA,"623:1994:105","standing","no","Modern minarets ~105m","https://en.wikipedia.org/wiki/Prophet%27s_Mosque","","",826,1371,0.0765864332603939,203,16,0.739470256187581,0.546816259786127,NA
"Hwangnyongsa","Buddhist","Buddhist","pagoda","Korea","Asia",35.78887463,129.2266619,80,553,644,1238,"553:644:80","destroyed","no","","https://en.wikipedia.org/wiki/Hwangnyongsa","","",826,91,0.879120879120879,273,80,0.739470256187581,0.546816259786127,NA
"Tikal Temple IV","Maya","Maya","pyramid","Guatemala","North America",17.22351555,-89.63005081,70,731,741,NA,"731:741:70","standing","no","Height includes roof comb. No source for started construction, assumed 10 years","https://en.wikipedia.org/wiki/Tikal_Temple_IV","","",826,10,7,95,70,0.739470256187581,0.546816259786127,NA
"Pyramid of the Sun","Teotihuacanos","Teotihuacanos","pyramid","Mexico","North America",19.69214418,-98.84444237,66,150,350,NA,"150:350:66","standing","no","","https://en.wikipedia.org/wiki/Pyramid_of_the_Sun","https://digitalcommons.usf.edu/kip_articles/6005/","",826,200,0.33,676,66,0.739470256187581,0.546816259786127,NA
"Ruwanweli Maha Seya","Buddhist","Buddhist","stupa","Sri Lanka","Asia",8.349880272,80.3966266,55,-161,-140,1215,"-161:-140:55;1873:1940:103","Destroyed by Kalinga Magha","no","Originally ~103 m; rebuilt","https://en.wikipedia.org/wiki/Ruwanwelisaya","https://en.wikipedia.org/wiki/Kalinga_Magha","",826,21,2.61904761904762,987,55,0.739470256187581,0.546816259786127,NA
"Hagia Sophia","Christian (Orthodox)","Islamic","cathedral","Turkey","Europe",41.00819275,28.97962622,55,532,537,NA,"532:537:55;1580:1585:60","standing","no","dome 55, minarets 60m, constructed 1000 years later","https://en.wikipedia.org/wiki/Hagia_Sophia","https://en.wikipedia.org/wiki/Mimar_Sinan","",826,5,11,294,55,0.739470256187581,0.546816259786127,NA
"Mahabodhi Temple","Buddhist","Buddhist","gopura","India","Asia",24.69582616,84.99145157,55,200,250,NA,"200:250:55","standing","no","Height ~55 m","https://en.wikipedia.org/wiki/Mahabodhi_Temple","","",826,50,1.1,626,55,0.739470256187581,0.546816259786127,NA
"Todai-ji Daibutsuden","Buddhist","Buddhist","pagoda","Japan","Asia",34.68907746,135.8400341,48,743,752,NA,"743:752:48","standing","no","Rebuilt; height ~48 m","https://en.wikipedia.org/wiki/T%C5%8Ddai-ji","","",826,9,5.33333333333333,83,48,0.739470256187581,0.546816259786127,NA
"Pyramid of the Moon","Teotihuacanos","Teotihuacanos","pyramid","Mexico","North America",19.69921304,-98.84373529,43,100,400,NA,"100:400:43","standing","no","","https://en.wikipedia.org/wiki/Pyramid_of_the_Sun","https://www.cambridge.org/core/journals/ancient-mesoamerica/article/moon-pyramid-project-and-the-teotihuacan-state-polity/B9BCECCEC6B02B87AB40A4A778DEFD0C","",826,300,0.143333333333333,726,43,0.739470256187581,0.546816259786127,NA
"El Castillo, Chichen Itza","Maya","Maya","pyramid","Mexico","North America",20.68278118,-88.56873734,30,800,1100,NA,"800:1100:30","standing","no","Height ~30 m including temple","https://en.wikipedia.org/wiki/El_Castillo,_Chichen_Itza","","",826,300,0.1,26,3,0.739470256187581,0.546816259786127,NA
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",827,20,7.33,3407,147,0.739687364307425,0.547137396916065,NA
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",827,20,7.175,3377,144,0.739687364307425,0.547137396916065,NA
"Masjid al-Haram","Islamic","Islamic","mosque","Saudi Arabia","Asia",21.42281873,39.82540255,139,700,2026,NA,"700:2026:139","standing","no","Previous minarets 89m. Current ones still under construction","https://en.wikipedia.org/wiki/Masjid_al-Haram","","",827,1326,0.104826546003017,127,13,0.739687364307425,0.547137396916065,NA
"Great Stupa of Jetavanaramaya","Buddhist","Buddhist","stupa","Sri Lanka","Asia",8.351460666,80.40365993,122,290,305,1215,"290:305:122;1153:1186:71","Destroyed by Kalinga Magha","no","Started by King Mahasena of Anuradhapura and finished by his son. No sources for exact dates but 15 year period is mentioned","https://en.wikipedia.org/wiki/Jetavanaramaya","https://en.wikipedia.org/wiki/Kalinga_Magha","https://ceylonhistory.com/en/stories/jetavanaramaya/",827,15,8.13333333333333,537,122,0.739687364307425,0.547137396916065,NA
"Prophet's Mosque (Al Masjid-e-Nabawi)","Islamic","Islamic","mosque","Saudi Arabia","Asia",24.46751875,39.61023309,105,623,1994,NA,"623:1994:105","standing","no","Modern minarets ~105m","https://en.wikipedia.org/wiki/Prophet%27s_Mosque","","",827,1371,0.0765864332603939,204,16,0.739687364307425,0.547137396916065,NA
"Hwangnyongsa","Buddhist","Buddhist","pagoda","Korea","Asia",35.78887463,129.2266619,80,553,644,1238,"553:644:80","destroyed","no","","https://en.wikipedia.org/wiki/Hwangnyongsa","","",827,91,0.879120879120879,274,80,0.739687364307425,0.547137396916065,NA
"Tikal Temple IV","Maya","Maya","pyramid","Guatemala","North America",17.22351555,-89.63005081,70,731,741,NA,"731:741:70","standing","no","Height includes roof comb. No source for started construction, assumed 10 years","https://en.wikipedia.org/wiki/Tikal_Temple_IV","","",827,10,7,96,70,0.739687364307425,0.547137396916065,NA
"Pyramid of the Sun","Teotihuacanos","Teotihuacanos","pyramid","Mexico","North America",19.69214418,-98.84444237,66,150,350,NA,"150:350:66","standing","no","","https://en.wikipedia.org/wiki/Pyramid_of_the_Sun","https://digitalcommons.usf.edu/kip_articles/6005/","",827,200,0.33,677,66,0.739687364307425,0.547137396916065,NA
"Ruwanweli Maha Seya","Buddhist","Buddhist","stupa","Sri Lanka","Asia",8.349880272,80.3966266,55,-161,-140,1215,"-161:-140:55;1873:1940:103","Destroyed by Kalinga Magha","no","Originally ~103 m; rebuilt","https://en.wikipedia.org/wiki/Ruwanwelisaya","https://en.wikipedia.org/wiki/Kalinga_Magha","",827,21,2.61904761904762,988,55,0.739687364307425,0.547137396916065,NA
"Hagia Sophia","Christian (Orthodox)","Islamic","cathedral","Turkey","Europe",41.00819275,28.97962622,55,532,537,NA,"532:537:55;1580:1585:60","standing","no","dome 55, minarets 60m, constructed 1000 years later","https://en.wikipedia.org/wiki/Hagia_Sophia","https://en.wikipedia.org/wiki/Mimar_Sinan","",827,5,11,295,55,0.739687364307425,0.547137396916065,NA
"Mahabodhi Temple","Buddhist","Buddhist","gopura","India","Asia",24.69582616,84.99145157,55,200,250,NA,"200:250:55","standing","no","Height ~55 m","https://en.wikipedia.org/wiki/Mahabodhi_Temple","","",827,50,1.1,627,55,0.739687364307425,0.547137396916065,NA
"Todai-ji Daibutsuden","Buddhist","Buddhist","pagoda","Japan","Asia",34.68907746,135.8400341,48,743,752,NA,"743:752:48","standing","no","Rebuilt; height ~48 m","https://en.wikipedia.org/wiki/T%C5%8Ddai-ji","","",827,9,5.33333333333333,84,48,0.739687364307425,0.547137396916065,NA
"Pyramid of the Moon","Teotihuacanos","Teotihuacanos","pyramid","Mexico","North America",19.69921304,-98.84373529,43,100,400,NA,"100:400:43","standing","no","","https://en.wikipedia.org/wiki/Pyramid_of_the_Sun","https://www.cambridge.org/core/journals/ancient-mesoamerica/article/moon-pyramid-project-and-the-teotihuacan-state-polity/B9BCECCEC6B02B87AB40A4A778DEFD0C","",827,300,0.143333333333333,727,43,0.739687364307425,0.547137396916065,NA
"El Castillo, Chichen Itza","Maya","Maya","pyramid","Mexico","North America",20.68278118,-88.56873734,30,800,1100,NA,"800:1100:30","standing","no","Height ~30 m including temple","https://en.wikipedia.org/wiki/El_Castillo,_Chichen_Itza","","",827,300,0.1,27,3,0.739687364307425,0.547137396916065,NA
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",828,20,7.33,3408,147,0.739904472427269,0.547458628317875,NA
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",828,20,7.175,3378,144,0.739904472427269,0.547458628317875,NA
"Masjid al-Haram","Islamic","Islamic","mosque","Saudi Arabia","Asia",21.42281873,39.82540255,139,700,2026,NA,"700:2026:139","standing","no","Previous minarets 89m. Current ones still under construction","https://en.wikipedia.org/wiki/Masjid_al-Haram","","",828,1326,0.104826546003017,128,13,0.739904472427269,0.547458628317875,NA
"Great Stupa of Jetavanaramaya","Buddhist","Buddhist","stupa","Sri Lanka","Asia",8.351460666,80.40365993,122,290,305,1215,"290:305:122;1153:1186:71","Destroyed by Kalinga Magha","no","Started by King Mahasena of Anuradhapura and finished by his son. No sources for exact dates but 15 year period is mentioned","https://en.wikipedia.org/wiki/Jetavanaramaya","https://en.wikipedia.org/wiki/Kalinga_Magha","https://ceylonhistory.com/en/stories/jetavanaramaya/",828,15,8.13333333333333,538,122,0.739904472427269,0.547458628317875,NA
"Prophet's Mosque (Al Masjid-e-Nabawi)","Islamic","Islamic","mosque","Saudi Arabia","Asia",24.46751875,39.61023309,105,623,1994,NA,"623:1994:105","standing","no","Modern minarets ~105m","https://en.wikipedia.org/wiki/Prophet%27s_Mosque","","",828,1371,0.0765864332603939,205,16,0.739904472427269,0.547458628317875,NA
"Hwangnyongsa","Buddhist","Buddhist","pagoda","Korea","Asia",35.78887463,129.2266619,80,553,644,1238,"553:644:80","destroyed","no","","https://en.wikipedia.org/wiki/Hwangnyongsa","","",828,91,0.879120879120879,275,80,0.739904472427269,0.547458628317875,NA
"Tikal Temple IV","Maya","Maya","pyramid","Guatemala","North America",17.22351555,-89.63005081,70,731,741,NA,"731:741:70","standing","no","Height includes roof comb. No source for started construction, assumed 10 years","https://en.wikipedia.org/wiki/Tikal_Temple_IV","","",828,10,7,97,70,0.739904472427269,0.547458628317875,NA
"Pyramid of the Sun","Teotihuacanos","Teotihuacanos","pyramid","Mexico","North America",19.69214418,-98.84444237,66,150,350,NA,"150:350:66","standing","no","","https://en.wikipedia.org/wiki/Pyramid_of_the_Sun","https://digitalcommons.usf.edu/kip_articles/6005/","",828,200,0.33,678,66,0.739904472427269,0.547458628317875,NA
"Ruwanweli Maha Seya","Buddhist","Buddhist","stupa","Sri Lanka","Asia",8.349880272,80.3966266,55,-161,-140,1215,"-161:-140:55;1873:1940:103","Destroyed by Kalinga Magha","no","Originally ~103 m; rebuilt","https://en.wikipedia.org/wiki/Ruwanwelisaya","https://en.wikipedia.org/wiki/Kalinga_Magha","",828,21,2.61904761904762,989,55,0.739904472427269,0.547458628317875,NA
"Hagia Sophia","Christian (Orthodox)","Islamic","cathedral","Turkey","Europe",41.00819275,28.97962622,55,532,537,NA,"532:537:55;1580:1585:60","standing","no","dome 55, minarets 60m, constructed 1000 years later","https://en.wikipedia.org/wiki/Hagia_Sophia","https://en.wikipedia.org/wiki/Mimar_Sinan","",828,5,11,296,55,0.739904472427269,0.547458628317875,NA
"Mahabodhi Temple","Buddhist","Buddhist","gopura","India","Asia",24.69582616,84.99145157,55,200,250,NA,"200:250:55","standing","no","Height ~55 m","https://en.wikipedia.org/wiki/Mahabodhi_Temple","","",828,50,1.1,628,55,0.739904472427269,0.547458628317875,NA
"Todai-ji Daibutsuden","Buddhist","Buddhist","pagoda","Japan","Asia",34.68907746,135.8400341,48,743,752,NA,"743:752:48","standing","no","Rebuilt; height ~48 m","https://en.wikipedia.org/wiki/T%C5%8Ddai-ji","","",828,9,5.33333333333333,85,48,0.739904472427269,0.547458628317875,NA
"Pyramid of the Moon","Teotihuacanos","Teotihuacanos","pyramid","Mexico","North America",19.69921304,-98.84373529,43,100,400,NA,"100:400:43","standing","no","","https://en.wikipedia.org/wiki/Pyramid_of_the_Sun","https://www.cambridge.org/core/journals/ancient-mesoamerica/article/moon-pyramid-project-and-the-teotihuacan-state-polity/B9BCECCEC6B02B87AB40A4A778DEFD0C","",828,300,0.143333333333333,728,43,0.739904472427269,0.547458628317875,NA
"El Castillo, Chichen Itza","Maya","Maya","pyramid","Mexico","North America",20.68278118,-88.56873734,30,800,1100,NA,"800:1100:30","standing","no","Height ~30 m including temple","https://en.wikipedia.org/wiki/El_Castillo,_Chichen_Itza","","",828,300,0.1,28,3,0.739904472427269,0.547458628317875,NA
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",829,20,7.33,3409,147,0.740121580547112,0.547779953991556,NA
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",829,20,7.175,3379,144,0.740121580547112,0.547779953991556,NA
"Masjid al-Haram","Islamic","Islamic","mosque","Saudi Arabia","Asia",21.42281873,39.82540255,139,700,2026,NA,"700:2026:139","standing","no","Previous minarets 89m. Current ones still under construction","https://en.wikipedia.org/wiki/Masjid_al-Haram","","",829,1326,0.104826546003017,129,14,0.740121580547112,0.547779953991556,NA
"Great Stupa of Jetavanaramaya","Buddhist","Buddhist","stupa","Sri Lanka","Asia",8.351460666,80.40365993,122,290,305,1215,"290:305:122;1153:1186:71","Destroyed by Kalinga Magha","no","Started by King Mahasena of Anuradhapura and finished by his son. No sources for exact dates but 15 year period is mentioned","https://en.wikipedia.org/wiki/Jetavanaramaya","https://en.wikipedia.org/wiki/Kalinga_Magha","https://ceylonhistory.com/en/stories/jetavanaramaya/",829,15,8.13333333333333,539,122,0.740121580547112,0.547779953991556,NA
"Prophet's Mosque (Al Masjid-e-Nabawi)","Islamic","Islamic","mosque","Saudi Arabia","Asia",24.46751875,39.61023309,105,623,1994,NA,"623:1994:105","standing","no","Modern minarets ~105m","https://en.wikipedia.org/wiki/Prophet%27s_Mosque","","",829,1371,0.0765864332603939,206,16,0.740121580547112,0.547779953991556,NA
"Hwangnyongsa","Buddhist","Buddhist","pagoda","Korea","Asia",35.78887463,129.2266619,80,553,644,1238,"553:644:80","destroyed","no","","https://en.wikipedia.org/wiki/Hwangnyongsa","","",829,91,0.879120879120879,276,80,0.740121580547112,0.547779953991556,NA
"Tikal Temple IV","Maya","Maya","pyramid","Guatemala","North America",17.22351555,-89.63005081,70,731,741,NA,"731:741:70","standing","no","Height includes roof comb. No source for started construction, assumed 10 years","https://en.wikipedia.org/wiki/Tikal_Temple_IV","","",829,10,7,98,70,0.740121580547112,0.547779953991556,NA
"Pyramid of the Sun","Teotihuacanos","Teotihuacanos","pyramid","Mexico","North America",19.69214418,-98.84444237,66,150,350,NA,"150:350:66","standing","no","","https://en.wikipedia.org/wiki/Pyramid_of_the_Sun","https://digitalcommons.usf.edu/kip_articles/6005/","",829,200,0.33,679,66,0.740121580547112,0.547779953991556,NA
"Ruwanweli Maha Seya","Buddhist","Buddhist","stupa","Sri Lanka","Asia",8.349880272,80.3966266,55,-161,-140,1215,"-161:-140:55;1873:1940:103","Destroyed by Kalinga Magha","no","Originally ~103 m; rebuilt","https://en.wikipedia.org/wiki/Ruwanwelisaya","https://en.wikipedia.org/wiki/Kalinga_Magha","",829,21,2.61904761904762,990,55,0.740121580547112,0.547779953991556,NA
"Hagia Sophia","Christian (Orthodox)","Islamic","cathedral","Turkey","Europe",41.00819275,28.97962622,55,532,537,NA,"532:537:55;1580:1585:60","standing","no","dome 55, minarets 60m, constructed 1000 years later","https://en.wikipedia.org/wiki/Hagia_Sophia","https://en.wikipedia.org/wiki/Mimar_Sinan","",829,5,11,297,55,0.740121580547112,0.547779953991556,NA
"Mahabodhi Temple","Buddhist","Buddhist","gopura","India","Asia",24.69582616,84.99145157,55,200,250,NA,"200:250:55","standing","no","Height ~55 m","https://en.wikipedia.org/wiki/Mahabodhi_Temple","","",829,50,1.1,629,55,0.740121580547112,0.547779953991556,NA
"Todai-ji Daibutsuden","Buddhist","Buddhist","pagoda","Japan","Asia",34.68907746,135.8400341,48,743,752,NA,"743:752:48","standing","no","Rebuilt; height ~48 m","https://en.wikipedia.org/wiki/T%C5%8Ddai-ji","","",829,9,5.33333333333333,86,48,0.740121580547112,0.547779953991556,NA
"Pyramid of the Moon","Teotihuacanos","Teotihuacanos","pyramid","Mexico","North America",19.69921304,-98.84373529,43,100,400,NA,"100:400:43","standing","no","","https://en.wikipedia.org/wiki/Pyramid_of_the_Sun","https://www.cambridge.org/core/journals/ancient-mesoamerica/article/moon-pyramid-project-and-the-teotihuacan-state-polity/B9BCECCEC6B02B87AB40A4A778DEFD0C","",829,300,0.143333333333333,729,43,0.740121580547112,0.547779953991556,NA
"El Castillo, Chichen Itza","Maya","Maya","pyramid","Mexico","North America",20.68278118,-88.56873734,30,800,1100,NA,"800:1100:30","standing","no","Height ~30 m including temple","https://en.wikipedia.org/wiki/El_Castillo,_Chichen_Itza","","",829,300,0.1,29,3,0.740121580547112,0.547779953991556,NA
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",830,20,7.33,3410,147,0.740338688666956,0.548101373937108,NA
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",830,20,7.175,3380,144,0.740338688666956,0.548101373937108,NA
"Masjid al-Haram","Islamic","Islamic","mosque","Saudi Arabia","Asia",21.42281873,39.82540255,139,700,2026,NA,"700:2026:139","standing","no","Previous minarets 89m. Current ones still under construction","https://en.wikipedia.org/wiki/Masjid_al-Haram","","",830,1326,0.104826546003017,130,14,0.740338688666956,0.548101373937108,NA
"Great Stupa of Jetavanaramaya","Buddhist","Buddhist","stupa","Sri Lanka","Asia",8.351460666,80.40365993,122,290,305,1215,"290:305:122;1153:1186:71","Destroyed by Kalinga Magha","no","Started by King Mahasena of Anuradhapura and finished by his son. No sources for exact dates but 15 year period is mentioned","https://en.wikipedia.org/wiki/Jetavanaramaya","https://en.wikipedia.org/wiki/Kalinga_Magha","https://ceylonhistory.com/en/stories/jetavanaramaya/",830,15,8.13333333333333,540,122,0.740338688666956,0.548101373937108,NA
"Prophet's Mosque (Al Masjid-e-Nabawi)","Islamic","Islamic","mosque","Saudi Arabia","Asia",24.46751875,39.61023309,105,623,1994,NA,"623:1994:105","standing","no","Modern minarets ~105m","https://en.wikipedia.org/wiki/Prophet%27s_Mosque","","",830,1371,0.0765864332603939,207,16,0.740338688666956,0.548101373937108,NA
"Hwangnyongsa","Buddhist","Buddhist","pagoda","Korea","Asia",35.78887463,129.2266619,80,553,644,1238,"553:644:80","destroyed","no","","https://en.wikipedia.org/wiki/Hwangnyongsa","","",830,91,0.879120879120879,277,80,0.740338688666956,0.548101373937108,NA
"Tikal Temple IV","Maya","Maya","pyramid","Guatemala","North America",17.22351555,-89.63005081,70,731,741,NA,"731:741:70","standing","no","Height includes roof comb. No source for started construction, assumed 10 years","https://en.wikipedia.org/wiki/Tikal_Temple_IV","","",830,10,7,99,70,0.740338688666956,0.548101373937108,NA
