"name","religion_origin","religion_current","type","country","continent","latitude","longitude","height_m","construction_start","construction_end","destruction_year","construction_timeline","status","tallest_in_world","notes","source1","source2","source3","year","build_time","height_per_year","years_since_start","height_at_year"
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2341,20,7.175,209,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2340,20,7.33,240,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2340,20,7.175,210,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2339,20,7.33,241,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2339,20,7.175,211,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2338,20,7.33,242,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2338,20,7.175,212,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2337,20,7.33,243,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2337,20,7.175,213,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2336,20,7.33,244,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2336,20,7.175,214,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2335,20,7.33,245,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2335,20,7.175,215,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2334,20,7.33,246,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2334,20,7.175,216,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2333,20,7.33,247,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2333,20,7.175,217,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2332,20,7.33,248,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2332,20,7.175,218,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2331,20,7.33,249,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2331,20,7.175,219,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2330,20,7.33,250,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2330,20,7.175,220,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2329,20,7.33,251,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2329,20,7.175,221,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2328,20,7.33,252,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2328,20,7.175,222,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2327,20,7.33,253,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2327,20,7.175,223,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2326,20,7.33,254,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2326,20,7.175,224,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2325,20,7.33,255,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2325,20,7.175,225,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2324,20,7.33,256,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2324,20,7.175,226,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2323,20,7.33,257,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2323,20,7.175,227,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2322,20,7.33,258,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2322,20,7.175,228,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2321,20,7.33,259,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2321,20,7.175,229,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2320,20,7.33,260,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2320,20,7.175,230,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2319,20,7.33,261,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2319,20,7.175,231,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2318,20,7.33,262,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2318,20,7.175,232,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2317,20,7.33,263,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2317,20,7.175,233,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2316,20,7.33,264,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2316,20,7.175,234,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2315,20,7.33,265,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2315,20,7.175,235,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2314,20,7.33,266,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2314,20,7.175,236,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2313,20,7.33,267,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2313,20,7.175,237,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2312,20,7.33,268,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2312,20,7.175,238,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2311,20,7.33,269,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2311,20,7.175,239,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2310,20,7.33,270,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2310,20,7.175,240,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2309,20,7.33,271,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2309,20,7.175,241,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2308,20,7.33,272,147
"Great Pyramid of Khafre","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97565015,31.13072835,143.5,-2550,-2530,1303,"-2550:-2530:143.5;1304:1305:136.4","ruined","no","Originally ~143.5 m; now ~136.4 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2308,20,7.175,242,144
"Great Pyramid of Giza","Ancient Egyptian","none","pyramid","Egypt","Africa",29.97906881,31.13422309,146.6,-2580,-2560,1303,"-2580:-2560:146.6;1304:1305:138.8","ruined","yes","Originally ~146.6 m; now ~138.8 m","https://en.wikipedia.org/wiki/Giza_pyramid_complex","https://www.nature.com/articles/s40494-020-0356-9","https://www.worldhistory.org/timeline/pyramid/",-2307,20,7.33,273,147
